fixture_id,kickoff_utc,team_id,team_name,side,previous_fixture_id,previous_kickoff_utc,starting_xi_count,previous_xi_count,retained_starters,changed_in_count,changed_out_count,xi_stability_pct,xi_quality_prior,previous_xi_quality_at_same_cutoff,quality_delta_vs_previous_membership,covered_players,previous_covered_players,quality_coverage_pct,previous_quality_coverage_pct,grade_history_matches_mean,quality_status,grade_basis,temporal_authority,prematch_observation_time_known,research_only
1390051,2025-08-30T15:00:00+00:00,1028,Ried,AWAY,1390044,2025-08-23T15:00:00+00:00,11,11,11,0,0,100.0,4.881,4.881,0.0,11,11,100.0,100.0,3.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390060,2025-09-14T12:30:00+00:00,1028,Ried,HOME,1390051,2025-08-30T15:00:00+00:00,11,11,8,3,3,72.727,4.826,4.885,-0.059,8,11,72.727,100.0,4.625,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390065,2025-09-20T15:00:00+00:00,1028,Ried,AWAY,1390060,2025-09-14T12:30:00+00:00,11,11,8,3,3,72.727,4.996,4.84,0.156,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390069,2025-09-27T15:00:00+00:00,1028,Ried,HOME,1390065,2025-09-20T15:00:00+00:00,11,11,11,0,0,100.0,5.061,5.061,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390078,2025-10-04T15:00:00+00:00,1028,Ried,HOME,1390069,2025-09-27T15:00:00+00:00,11,11,11,0,0,100.0,5.069,5.069,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390083,2025-10-18T15:00:00+00:00,1028,Ried,AWAY,1390078,2025-10-04T15:00:00+00:00,11,11,9,2,2,81.818,4.993,5.02,-0.027,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390089,2025-10-26T13:30:00+00:00,1028,Ried,HOME,1390083,2025-10-18T15:00:00+00:00,11,11,9,2,2,81.818,5.036,5.055,-0.019,11,11,100.0,100.0,4.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390092,2025-11-02T13:30:00+00:00,1028,Ried,AWAY,1390089,2025-10-26T13:30:00+00:00,11,11,9,2,2,81.818,4.966,4.918,0.048,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390101,2025-11-08T16:00:00+00:00,1028,Ried,HOME,1390092,2025-11-02T13:30:00+00:00,11,11,9,2,2,81.818,4.893,4.913,-0.02,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390106,2025-11-22T16:00:00+00:00,1028,Ried,AWAY,1390101,2025-11-08T16:00:00+00:00,11,11,10,1,1,90.909,4.928,4.919,0.009,11,11,100.0,100.0,4.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390113,2025-11-29T16:00:00+00:00,1028,Ried,HOME,1390106,2025-11-22T16:00:00+00:00,11,11,10,1,1,90.909,4.995,4.967,0.028,11,11,100.0,100.0,4.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390115,2025-12-06T16:00:00+00:00,1028,Ried,AWAY,1390113,2025-11-29T16:00:00+00:00,11,11,8,3,3,72.727,4.925,5.026,-0.101,11,11,100.0,100.0,4.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390122,2025-12-13T16:00:00+00:00,1028,Ried,HOME,1390115,2025-12-06T16:00:00+00:00,11,11,10,1,1,90.909,4.873,4.891,-0.018,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390128,2026-02-08T16:00:00+00:00,1028,Ried,AWAY,1390122,2025-12-13T16:00:00+00:00,11,11,8,3,3,72.727,4.975,4.879,0.096,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390135,2026-02-14T16:00:00+00:00,1028,Ried,HOME,1390128,2026-02-08T16:00:00+00:00,11,11,11,0,0,100.0,5.012,5.012,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390138,2026-02-22T13:30:00+00:00,1028,Ried,AWAY,1390135,2026-02-14T16:00:00+00:00,11,11,10,1,1,90.909,4.939,4.952,-0.013,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390144,2026-03-01T16:00:00+00:00,1028,Ried,AWAY,1390138,2026-02-22T13:30:00+00:00,11,11,10,1,1,90.909,4.941,4.925,0.016,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390154,2026-03-08T16:00:00+00:00,1028,Ried,HOME,1390144,2026-03-01T16:00:00+00:00,11,11,9,2,2,81.818,4.983,4.953,0.03,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531167,2026-03-14T16:00:00+00:00,1028,Ried,HOME,1390154,2026-03-08T16:00:00+00:00,11,11,10,1,1,90.909,5.009,5.038,-0.029,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531260,2026-03-21T16:00:00+00:00,1028,Ried,AWAY,1531167,2026-03-14T16:00:00+00:00,11,11,5,6,6,45.455,4.816,4.921,-0.105,10,11,90.909,100.0,4.4,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531263,2026-04-03T17:30:00+00:00,1028,Ried,HOME,1531260,2026-03-21T16:00:00+00:00,11,11,6,5,5,54.545,4.952,4.837,0.115,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531267,2026-04-11T15:00:00+00:00,1028,Ried,AWAY,1531263,2026-04-03T17:30:00+00:00,11,11,9,2,2,81.818,5.006,4.975,0.031,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531269,2026-04-17T17:30:00+00:00,1028,Ried,AWAY,1531267,2026-04-11T15:00:00+00:00,11,11,10,1,1,90.909,4.963,4.907,0.056,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531274,2026-04-21T18:30:00+00:00,1028,Ried,HOME,1531269,2026-04-17T17:30:00+00:00,11,11,10,1,1,90.909,4.949,4.946,0.003,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531276,2026-04-25T15:00:00+00:00,1028,Ried,AWAY,1531274,2026-04-21T18:30:00+00:00,11,11,9,2,2,81.818,4.894,4.924,-0.03,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531279,2026-05-02T15:00:00+00:00,1028,Ried,HOME,1531276,2026-04-25T15:00:00+00:00,11,11,9,2,2,81.818,4.914,4.866,0.048,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531282,2026-05-09T15:00:00+00:00,1028,Ried,HOME,1531279,2026-05-02T15:00:00+00:00,11,11,10,1,1,90.909,4.868,4.86,0.008,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531284,2026-05-16T15:00:00+00:00,1028,Ried,AWAY,1531282,2026-05-09T15:00:00+00:00,11,11,5,6,6,45.455,4.633,4.935,-0.302,10,11,90.909,100.0,4.2,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1545407,2026-05-19T16:30:00+00:00,1028,Ried,HOME,1531284,2026-05-16T15:00:00+00:00,11,11,5,6,6,45.455,4.906,4.716,0.19,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1545664,2026-05-22T17:30:00+00:00,1028,Ried,HOME,1545407,2026-05-19T16:30:00+00:00,11,11,10,1,1,90.909,5.027,5.053,-0.026,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1545665,2026-05-25T15:00:00+00:00,1028,Ried,AWAY,1545664,2026-05-22T17:30:00+00:00,11,11,10,1,1,90.909,4.956,5.007,-0.051,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390032,2025-08-09T15:00:00+00:00,1072,TSV Hartberg,AWAY,1399967,2025-08-02T15:00:00+00:00,11,11,9,2,2,81.818,4.662,4.625,0.037,10,11,90.909,100.0,1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390038,2025-08-16T15:00:00+00:00,1072,TSV Hartberg,HOME,1390032,2025-08-09T15:00:00+00:00,11,11,10,1,1,90.909,4.987,4.989,-0.002,10,11,90.909,100.0,1.9,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390048,2025-08-24T15:00:00+00:00,1072,TSV Hartberg,AWAY,1390038,2025-08-16T15:00:00+00:00,11,11,10,1,1,90.909,4.951,4.879,0.072,11,11,100.0,100.0,2.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390054,2025-08-31T15:00:00+00:00,1072,TSV Hartberg,HOME,1390048,2025-08-24T15:00:00+00:00,11,11,9,2,2,81.818,4.971,5.008,-0.037,11,11,100.0,100.0,3.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390060,2025-09-14T12:30:00+00:00,1072,TSV Hartberg,AWAY,1390054,2025-08-31T15:00:00+00:00,11,11,9,2,2,81.818,4.967,4.951,0.016,10,11,90.909,100.0,4.5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390061,2025-09-20T15:00:00+00:00,1072,TSV Hartberg,HOME,1390060,2025-09-14T12:30:00+00:00,11,11,10,1,1,90.909,4.9,4.968,-0.068,10,10,90.909,90.909,4.5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390071,2025-09-28T12:30:00+00:00,1072,TSV Hartberg,AWAY,1390061,2025-09-20T15:00:00+00:00,11,11,9,2,2,81.818,5.197,5.002,0.195,10,10,90.909,90.909,4.5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390077,2025-10-05T12:30:00+00:00,1072,TSV Hartberg,AWAY,1390071,2025-09-28T12:30:00+00:00,11,11,10,1,1,90.909,5.0,5.176,-0.176,10,10,90.909,90.909,4.5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390079,2025-10-18T15:00:00+00:00,1072,TSV Hartberg,AWAY,1390077,2025-10-05T12:30:00+00:00,11,11,10,1,1,90.909,5.053,4.94,0.113,10,10,90.909,90.909,4.8,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390087,2025-10-25T15:00:00+00:00,1072,TSV Hartberg,AWAY,1390079,2025-10-18T15:00:00+00:00,11,11,11,0,0,100.0,5.191,5.191,0.0,10,10,90.909,90.909,4.9,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390093,2025-11-01T16:00:00+00:00,1072,TSV Hartberg,HOME,1390087,2025-10-25T15:00:00+00:00,11,11,9,2,2,81.818,5.237,5.26,-0.023,10,10,90.909,90.909,4.7,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390100,2025-11-08T16:00:00+00:00,1072,TSV Hartberg,AWAY,1390093,2025-11-01T16:00:00+00:00,11,11,10,1,1,90.909,5.105,5.115,-0.01,10,10,90.909,90.909,4.8,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390106,2025-11-22T16:00:00+00:00,1072,TSV Hartberg,HOME,1390100,2025-11-08T16:00:00+00:00,11,11,9,2,2,81.818,5.052,5.103,-0.051,11,10,100.0,90.909,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390109,2025-11-30T13:30:00+00:00,1072,TSV Hartberg,HOME,1390106,2025-11-22T16:00:00+00:00,11,11,10,1,1,90.909,5.189,5.156,0.033,10,11,90.909,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390117,2025-12-06T16:00:00+00:00,1072,TSV Hartberg,HOME,1390109,2025-11-30T13:30:00+00:00,11,11,10,1,1,90.909,5.208,5.056,0.152,10,10,90.909,90.909,4.6,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390124,2025-12-13T16:00:00+00:00,1072,TSV Hartberg,HOME,1390117,2025-12-06T16:00:00+00:00,11,11,8,3,3,72.727,4.905,5.099,-0.194,9,10,81.818,90.909,4.556,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390130,2026-02-07T16:00:00+00:00,1072,TSV Hartberg,AWAY,1390124,2025-12-13T16:00:00+00:00,11,11,7,4,4,63.636,5.136,4.977,0.159,10,10,90.909,90.909,4.7,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390136,2026-02-14T16:00:00+00:00,1072,TSV Hartberg,HOME,1390130,2026-02-07T16:00:00+00:00,11,11,10,1,1,90.909,5.154,5.102,0.052,10,10,90.909,90.909,4.8,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390141,2026-02-21T16:00:00+00:00,1072,TSV Hartberg,HOME,1390136,2026-02-14T16:00:00+00:00,11,11,10,1,1,90.909,5.141,5.152,-0.011,10,10,90.909,90.909,4.9,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390148,2026-03-01T16:00:00+00:00,1072,TSV Hartberg,AWAY,1390141,2026-02-21T16:00:00+00:00,11,11,8,3,3,72.727,5.173,5.221,-0.048,11,10,100.0,90.909,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390152,2026-03-08T16:00:00+00:00,1072,TSV Hartberg,HOME,1390148,2026-03-01T16:00:00+00:00,11,11,9,2,2,81.818,5.113,5.084,0.029,10,11,90.909,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531166,2026-03-13T18:30:00+00:00,1072,TSV Hartberg,AWAY,1390152,2026-03-08T16:00:00+00:00,11,11,8,3,3,72.727,5.08,5.16,-0.08,10,10,90.909,90.909,4.9,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531234,2026-03-22T13:30:00+00:00,1072,TSV Hartberg,HOME,1531166,2026-03-13T18:30:00+00:00,11,11,8,3,3,72.727,5.17,5.174,-0.004,9,11,81.818,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531236,2026-04-05T12:30:00+00:00,1072,TSV Hartberg,HOME,1531234,2026-03-22T13:30:00+00:00,11,11,7,4,4,63.636,5.135,5.142,-0.007,11,11,100.0,100.0,4.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531240,2026-04-12T12:30:00+00:00,1072,TSV Hartberg,AWAY,1531236,2026-04-05T12:30:00+00:00,11,11,7,4,4,63.636,4.963,5.051,-0.088,10,11,90.909,100.0,4.2,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531243,2026-04-19T12:30:00+00:00,1072,TSV Hartberg,HOME,1531240,2026-04-12T12:30:00+00:00,11,11,9,2,2,81.818,5.249,5.057,0.192,10,10,90.909,90.909,4.7,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531246,2026-04-22T16:30:00+00:00,1072,TSV Hartberg,AWAY,1531243,2026-04-19T12:30:00+00:00,11,11,9,2,2,81.818,4.969,5.203,-0.234,10,10,90.909,90.909,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531248,2026-04-26T12:30:00+00:00,1072,TSV Hartberg,HOME,1531246,2026-04-22T16:30:00+00:00,11,11,11,0,0,100.0,4.803,4.803,0.0,10,10,90.909,90.909,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531251,2026-05-03T12:30:00+00:00,1072,TSV Hartberg,AWAY,1531248,2026-04-26T12:30:00+00:00,11,11,9,2,2,81.818,5.049,4.804,0.245,10,10,90.909,90.909,4.8,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531254,2026-05-10T15:00:00+00:00,1072,TSV Hartberg,HOME,1531251,2026-05-03T12:30:00+00:00,11,11,9,2,2,81.818,4.984,5.058,-0.074,10,10,90.909,90.909,4.9,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531258,2026-05-17T12:30:00+00:00,1072,TSV Hartberg,AWAY,1531254,2026-05-10T15:00:00+00:00,11,11,9,2,2,81.818,5.151,5.107,0.044,9,10,81.818,90.909,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382440,2025-08-03T16:30:00+00:00,1393,Union St. Gilloise,HOME,1382426,2025-07-25T18:45:00+00:00,11,11,7,4,4,63.636,5.093,5.086,0.007,9,11,81.818,100.0,1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382445,2025-08-09T18:45:00+00:00,1393,Union St. Gilloise,AWAY,1382440,2025-08-03T16:30:00+00:00,11,11,10,1,1,90.909,5.387,5.196,0.191,11,11,100.0,100.0,1.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382453,2025-08-16T18:45:00+00:00,1393,Union St. Gilloise,HOME,1382445,2025-08-09T18:45:00+00:00,11,11,10,1,1,90.909,5.326,5.24,0.086,10,11,90.909,100.0,2.8,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382464,2025-08-24T16:30:00+00:00,1393,Union St. Gilloise,AWAY,1382453,2025-08-16T18:45:00+00:00,11,11,10,1,1,90.909,5.365,5.374,-0.009,11,11,100.0,100.0,3.273,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382472,2025-08-31T16:30:00+00:00,1393,Union St. Gilloise,HOME,1382464,2025-08-24T16:30:00+00:00,11,11,8,3,3,72.727,5.351,5.381,-0.03,10,11,90.909,100.0,4.1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382476,2025-09-13T16:15:00+00:00,1393,Union St. Gilloise,AWAY,1382472,2025-08-31T16:30:00+00:00,11,11,9,2,2,81.818,5.25,5.372,-0.122,11,11,100.0,100.0,3.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382486,2025-09-21T11:30:00+00:00,1393,Union St. Gilloise,AWAY,1382476,2025-09-13T16:15:00+00:00,11,11,9,2,2,81.818,5.265,5.204,0.061,11,11,100.0,100.0,4.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382497,2025-09-27T18:45:00+00:00,1393,Union St. Gilloise,HOME,1382486,2025-09-21T11:30:00+00:00,11,11,8,3,3,72.727,5.222,5.279,-0.057,11,11,100.0,100.0,4.455,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382500,2025-10-05T16:30:00+00:00,1393,Union St. Gilloise,AWAY,1382497,2025-09-27T18:45:00+00:00,11,11,7,4,4,63.636,5.192,5.159,0.033,11,11,100.0,100.0,4.727,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382508,2025-10-18T18:45:00+00:00,1393,Union St. Gilloise,HOME,1382500,2025-10-05T16:30:00+00:00,11,11,8,3,3,72.727,5.173,5.053,0.12,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382516,2025-10-26T18:15:00+00:00,1393,Union St. Gilloise,HOME,1382508,2025-10-18T18:45:00+00:00,11,11,6,5,5,54.545,4.978,5.161,-0.183,11,11,100.0,100.0,4.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382527,2025-11-01T15:00:00+00:00,1393,Union St. Gilloise,AWAY,1382516,2025-10-26T18:15:00+00:00,11,11,9,2,2,81.818,5.077,5.067,0.01,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390032,2025-08-09T15:00:00+00:00,1394,FC BW Linz,HOME,1390031,2025-08-03T15:00:00+00:00,11,11,10,1,1,90.909,5.183,5.174,0.009,11,11,100.0,100.0,1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
